WARNING 2026-05-08 12:53:17,886 signals 6000 4748 Cache clear error (non-critical): Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
WARNING 2026-05-08 13:24:40,556 log 15592 9392 "GET /ws/notifications/ HTTP/1.1" 404 179
INFO 2026-05-08 13:24:40,556 log 15592 12960 "GET / HTTP/1.1" 200 29649
WARNING 2026-05-08 13:24:40,716 log 15592 15708 "GET /ws/notifications/ HTTP/1.1" 404 179
INFO 2026-05-08 13:24:40,900 log 15592 12960 "GET / HTTP/1.1" 200 29649
WARNING 2026-05-08 13:24:41,186 log 15592 1396 "GET /ws/notifications/ HTTP/1.1" 404 179
INFO 2026-05-08 13:24:41,187 basehttp 15592 1396 - Broken pipe from ('127.0.0.1', 52925)
INFO 2026-05-08 13:24:42,098 log 15592 12960 "GET /notifications/ HTTP/1.1" 200 14857
WARNING 2026-05-08 13:24:42,345 log 15592 9176 "GET /ws/notifications/ HTTP/1.1" 404 179
WARNING 2026-05-08 13:24:42,849 log 15592 12940 "GET /ws/notifications/ HTTP/1.1" 404 179
INFO 2026-05-08 13:24:45,733 middleware 15592 12960 AUDIT: user=user123 method=POST path=/notifications/ status=302 duration=0.07s ip=127.0.0.1
INFO 2026-05-08 13:24:45,735 log 15592 12960 "POST /notifications/ HTTP/1.1" 302 0
INFO 2026-05-08 13:24:45,760 log 15592 12960 "GET /notifications/ HTTP/1.1" 200 14345
WARNING 2026-05-08 13:24:46,523 log 15592 8328 "GET /ws/notifications/ HTTP/1.1" 404 179
WARNING 2026-05-08 13:24:48,798 log 15592 19188 "GET /ws/notifications/ HTTP/1.1" 404 179
INFO 2026-05-08 13:24:49,022 log 15592 12960 "GET / HTTP/1.1" 200 29583
WARNING 2026-05-08 13:24:53,133 log 15592 15228 "GET /ws/notifications/ HTTP/1.1" 404 179
INFO 2026-05-08 13:24:53,134 basehttp 15592 15228 - Broken pipe from ('127.0.0.1', 57242)
INFO 2026-05-08 13:24:55,024 log 15592 12960 "GET / HTTP/1.1" 200 29583
WARNING 2026-05-08 13:24:55,284 log 15592 13356 "GET /ws/notifications/ HTTP/1.1" 404 179
INFO 2026-05-08 13:24:55,285 basehttp 15592 13356 - Broken pipe from ('127.0.0.1', 60400)
INFO 2026-05-08 13:24:56,928 log 15592 12960 "GET /logout/ HTTP/1.1" 302 0
INFO 2026-05-08 13:24:56,966 log 15592 12960 "GET /login/ HTTP/1.1" 200 3920
INFO 2026-05-08 13:25:10,532 middleware 15592 12960 AUDIT: user=admin method=POST path=/login/ status=302 duration=0.92s ip=127.0.0.1
INFO 2026-05-08 13:25:10,534 log 15592 12960 "POST /login/ HTTP/1.1" 302 0
INFO 2026-05-08 13:25:11,028 log 15592 12960 "GET /dashboard/ HTTP/1.1" 200 16943
WARNING 2026-05-08 13:25:11,260 log 15592 12960 "GET /api/v1/analytics/sales-chart/?days=30 HTTP/1.1" 404 179
INFO 2026-05-08 13:25:11,490 log 15592 14464 "GET /api/v1/analytics/dashboard/ HTTP/1.1" 200 225
INFO 2026-05-08 13:25:20,906 log 15592 14464 "GET /admin/orders/order/1/change/ HTTP/1.1" 200 34228
WARNING 2026-05-08 13:25:20,955 log 15592 14464 "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:20,961 log 15592 12960 "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:20,976 log 15592 14464 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:20,977 log 15592 12960 "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:20,985 log 15592 15884 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:20,987 log 15592 16108 "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:20,995 log 15592 14464 "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:20,996 log 15592 12960 "GET /static/admin/js/core.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:20,996 log 15592 5876 "GET /static/admin/css/forms.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,000 log 15592 15884 "GET /static/admin/js/inlines.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,009 log 15592 16108 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,017 log 15592 12960 "GET /static/admin/js/actions.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,018 log 15592 14464 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,022 log 15592 15884 "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,025 log 15592 5876 "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,028 log 15592 16108 "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,028 log 15592 12960 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,035 log 15592 12960 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,054 log 15592 12960 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,061 log 15592 12960 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,070 log 15592 12960 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,077 log 15592 12960 "GET /static/admin/js/change_form.js HTTP/1.1" 404 179
INFO 2026-05-08 13:25:21,432 log 15592 19360 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2026-05-08 13:25:21,450 log 15592 19360 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,460 log 15592 19360 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,461 log 15592 12960 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:21,461 log 15592 16108 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 404 179
INFO 2026-05-08 13:25:31,046 log 15592 16108 "GET /admin/products/category/ HTTP/1.1" 200 26738
WARNING 2026-05-08 13:25:31,118 log 15592 15884 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,118 log 15592 16108 "GET /static/admin/css/base.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,119 log 15592 5876 "GET /static/admin/css/changelists.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,119 log 15592 19360 "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,119 log 15592 12960 "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,129 log 15592 15884 "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
INFO 2026-05-08 13:25:31,129 log 15592 14464 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2026-05-08 13:25:31,137 log 15592 16108 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,169 log 15592 12960 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
INFO 2026-05-08 13:25:31,174 basehttp 15592 16108 - Broken pipe from ('127.0.0.1', 57775)
WARNING 2026-05-08 13:25:31,190 log 15592 5876 "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,191 log 15592 19360 "GET /static/admin/js/core.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,191 log 15592 15884 "GET /static/admin/css/changelists.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,198 log 15592 12960 "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,204 log 15592 5876 "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,204 log 15592 14464 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,204 log 15592 20056 "GET /static/admin/js/actions.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,205 log 15592 19360 "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,208 log 15592 12960 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,208 log 15592 15884 "GET /static/admin/img/search.svg HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,223 log 15592 12960 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,224 log 15592 15884 "GET /static/admin/js/filters.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:25:31,224 log 15592 20056 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
INFO 2026-05-08 13:26:07,092 autoreload 2336 8556 C:\Gadget_Glow\Gadget_Glow\urls.py changed, reloading.
INFO 2026-05-08 13:26:29,434 autoreload 8168 460 Watching for file changes with StatReloader
INFO 2026-05-08 13:32:09,824 log 15592 19632 "GET / HTTP/1.1" 302 0
INFO 2026-05-08 13:32:09,838 log 15592 19632 "GET /login/?next=/ HTTP/1.1" 200 3920
INFO 2026-05-08 13:32:09,958 log 15592 19632 "GET /products/ HTTP/1.1" 302 0
INFO 2026-05-08 13:32:09,959 log 15592 19632 "GET /login/?next=/products/ HTTP/1.1" 200 3920
INFO 2026-05-08 13:32:09,982 log 15592 19632 "GET /cart/ HTTP/1.1" 302 0
INFO 2026-05-08 13:32:09,983 log 15592 19632 "GET /login/?next=/cart/ HTTP/1.1" 200 3920
INFO 2026-05-08 13:32:10,009 log 15592 19632 "GET /orders/ HTTP/1.1" 302 0
INFO 2026-05-08 13:32:10,011 log 15592 19632 "GET /login/?next=/orders/ HTTP/1.1" 200 3920
INFO 2026-05-08 13:32:10,027 log 15592 19632 "GET /wishlist/ HTTP/1.1" 302 0
INFO 2026-05-08 13:32:10,030 log 15592 19632 "GET /login/?next=/wishlist/ HTTP/1.1" 200 3920
INFO 2026-05-08 13:32:10,053 log 15592 19632 "GET /profile/ HTTP/1.1" 302 0
INFO 2026-05-08 13:32:10,055 log 15592 19632 "GET /login/?next=/profile/ HTTP/1.1" 200 3920
INFO 2026-05-08 13:32:10,077 log 15592 19632 "GET /dashboard/ HTTP/1.1" 302 0
INFO 2026-05-08 13:32:10,078 log 15592 19632 "GET /login/?next=/dashboard/ HTTP/1.1" 200 3920
WARNING 2026-05-08 13:32:10,106 log 15592 19632 "GET /chat/ HTTP/1.1" 404 179
INFO 2026-05-08 13:32:13,524 basehttp 15592 19632 - Broken pipe from ('127.0.0.1', 57960)
INFO 2026-05-08 13:33:19,539 log 15592 12248 "GET / HTTP/1.1" 200 32432
INFO 2026-05-08 13:33:20,247 log 15592 12248 "GET / HTTP/1.1" 200 32432
INFO 2026-05-08 13:33:20,671 log 15592 12248 "GET / HTTP/1.1" 200 32432
INFO 2026-05-08 13:33:21,105 log 15592 12248 "GET / HTTP/1.1" 200 32432
INFO 2026-05-08 13:33:21,310 log 15592 12248 "GET / HTTP/1.1" 200 32432
INFO 2026-05-08 13:33:21,516 log 15592 12248 "GET / HTTP/1.1" 200 32432
INFO 2026-05-08 13:33:36,292 log 15592 12248 "GET /dashboard/ HTTP/1.1" 200 18421
WARNING 2026-05-08 13:33:36,400 log 15592 12248 "GET /api/v1/analytics/sales-chart/?days=30 HTTP/1.1" 404 179
INFO 2026-05-08 13:33:36,406 log 15592 7440 "GET /api/v1/analytics/dashboard/ HTTP/1.1" 200 225
INFO 2026-05-08 13:33:49,585 log 15592 7440 "GET /products/?category=8 HTTP/1.1" 200 15850
INFO 2026-05-08 13:35:35,679 autoreload 8168 460 C:\Gadget_Glow\products\models.py changed, reloading.
INFO 2026-05-08 13:35:39,385 autoreload 6156 16860 Watching for file changes with StatReloader
INFO 2026-05-08 13:37:02,176 log 15592 7440 "GET /products/?category=8 HTTP/1.1" 200 15850
INFO 2026-05-08 13:37:02,857 log 15592 7440 "GET /products/?category=8 HTTP/1.1" 200 15850
INFO 2026-05-08 13:37:03,100 log 15592 7440 "GET /products/?category=8 HTTP/1.1" 200 15850
INFO 2026-05-08 13:37:03,285 log 15592 7440 "GET /products/?category=8 HTTP/1.1" 200 15850
INFO 2026-05-08 13:37:03,490 log 15592 7440 "GET /products/?category=8 HTTP/1.1" 200 15850
INFO 2026-05-08 13:37:03,598 log 15592 7440 "GET /products/?category=8 HTTP/1.1" 200 15850
INFO 2026-05-08 13:37:05,397 log 15592 7440 "GET / HTTP/1.1" 200 32432
INFO 2026-05-08 13:37:07,354 log 15592 7440 "GET / HTTP/1.1" 200 32432
INFO 2026-05-08 13:37:27,189 log 15592 7440 "GET /dashboard/ HTTP/1.1" 200 18421
WARNING 2026-05-08 13:37:27,237 log 15592 7440 "GET /api/v1/analytics/sales-chart/?days=30 HTTP/1.1" 404 179
INFO 2026-05-08 13:37:27,243 log 15592 12248 "GET /api/v1/analytics/dashboard/ HTTP/1.1" 200 225
INFO 2026-05-08 13:37:28,435 log 15592 12248 "GET /dashboard/ HTTP/1.1" 200 18421
INFO 2026-05-08 13:37:28,480 log 15592 7440 "GET /api/v1/analytics/dashboard/ HTTP/1.1" 200 225
WARNING 2026-05-08 13:37:28,481 log 15592 12248 "GET /api/v1/analytics/sales-chart/?days=30 HTTP/1.1" 404 179
INFO 2026-05-08 13:37:42,272 log 15592 12248 "GET /admin/discounts/coupon/ HTTP/1.1" 200 27799
WARNING 2026-05-08 13:37:42,334 log 15592 7440 "GET /static/admin/css/dark_mode.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,335 log 15592 12248 "GET /static/admin/css/base.css HTTP/1.1" 404 179
INFO 2026-05-08 13:37:42,370 basehttp 15592 12248 - Broken pipe from ('127.0.0.1', 62295)
WARNING 2026-05-08 13:37:42,385 log 15592 7440 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,386 log 15592 16544 "GET /static/admin/css/changelists.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,396 log 15592 19912 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,397 log 15592 16544 "GET /static/admin/js/core.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,398 log 15592 7440 "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,438 log 15592 18896 "GET /static/admin/js/theme.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,452 log 15592 16544 "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,452 log 15592 19616 "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,452 log 15592 7440 "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,479 log 15592 18896 "GET /static/admin/js/actions.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,487 log 15592 7440 "GET /static/admin/css/changelists.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,488 log 15592 18896 "GET /static/admin/img/search.svg HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,489 log 15592 19616 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 404 179
INFO 2026-05-08 13:37:42,490 log 15592 18396 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2026-05-08 13:37:42,490 log 15592 16544 "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,496 log 15592 7440 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,502 log 15592 7440 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,519 log 15592 7440 "GET /static/admin/js/filters.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,523 log 15592 19912 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,534 log 15592 19912 "GET /static/admin/css/responsive.css HTTP/1.1" 404 179
WARNING 2026-05-08 13:37:42,537 log 15592 7440 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 404 179
INFO 2026-05-08 13:37:57,153 log 15592 12808 "GET /products/1/ HTTP/1.1" 302 0
INFO 2026-05-08 13:37:57,156 log 15592 12808 "GET /login/?next=/products/1/ HTTP/1.1" 200 3920
INFO 2026-05-08 13:38:01,133 basehttp 15592 12808 - Broken pipe from ('127.0.0.1', 49941)
WARNING 2026-05-08 13:38:29,733 log 15592 14564 "GET /products/car-phone-mount/ HTTP/1.1" 404 179
INFO 2026-05-08 13:38:32,449 basehttp 15592 14564 - Broken pipe from ('127.0.0.1', 50964)
WARNING 2026-05-08 13:40:03,172 log 15592 19416 "GET /products/iphone-16-pro/ HTTP/1.1" 404 179
INFO 2026-05-08 13:40:07,799 basehttp 15592 19416 - Broken pipe from ('127.0.0.1', 64802)
INFO 2026-05-08 13:40:20,208 log 15592 7440 "GET / HTTP/1.1" 200 32432
